aug_filename,origin_filename,origin_split,origin_subtype,origin_subject,origin_env,aug_id,transform_profile,transform_params,warp_factor,scale_factor,noise_snr,crop_offset,splice_boundaries_clean,expected_onset_clean,detected_onset_clean,onset_delta,baseline_noise_ratio,auto_augmented_onset_ok,aug_status,reject_or_pending_reason
E2_S02_A_FALL_STD_F_T005__aug2_me_sl.npz,E2_S02_A_FALL_STD_F_T005.csv,train,FALL_STD_F,2,2,2,medium_slow,scale0.99616_warp1.13504_off27_snr26.7,1.13504,0.99616,26.7,27,100|300,157,111,-46,1.0785,False,pending,aug_onset_disagree(>10)
E2_S02_A_FALL_STD_F_T006__aug0_la_fa.npz,E2_S02_A_FALL_STD_F_T006.csv,train,FALL_STD_F,2,2,0,large_fast,scale1.14033_warp0.82169_off0_snr29.87,0.82169,1.14033,29.87,0,100|300,94,100,6,1.0491,True,use,
E2_S02_A_FALL_STD_F_T008__aug0_sm_fa.npz,E2_S02_A_FALL_STD_F_T008.csv,train,FALL_STD_F,2,2,0,small_fast,scale0.82782_warp0.80077_off0_snr27.05,0.80077,0.82782,27.05,0,100|300,110,109,-1,1.1172,True,use,
E2_S02_A_FALL_STD_F_T006__aug1_la_no.npz,E2_S02_A_FALL_STD_F_T006.csv,train,FALL_STD_F,2,2,1,large_normal,scale1.10738_warp1.00458_off0_snr28.91,1.00458,1.10738,28.91,0,100|300,115,117,2,1.0555,True,use,
E2_S02_A_FALL_STD_F_T008__aug1_sm_no.npz,E2_S02_A_FALL_STD_F_T008.csv,train,FALL_STD_F,2,2,1,small_normal,scale0.79126_warp0.9996_off0_snr31.73,0.9996,0.79126,31.73,0,100|300,137,144,7,1.0819,False,pending,aug_onset_disagree(>5)
E2_S02_A_FALL_STD_F_T006__aug2_la_sl.npz,E2_S02_A_FALL_STD_F_T006.csv,train,FALL_STD_F,2,2,2,large_slow,scale1.29441_warp1.14506_off29_snr32.72,1.14506,1.29441,32.72,29,100|300,103,103,0,1.075,True,use,
E2_S02_A_FALL_STD_F_T008__aug2_sm_sl.npz,E2_S02_A_FALL_STD_F_T008.csv,train,FALL_STD_F,2,2,2,small_slow,scale0.87191_warp1.28419_off56_snr31.28,1.28419,0.87191,31.28,56,100|300,120,127,7,1.0635,True,use,
E2_S02_A_FALL_STD_F_T010__aug0_me_fa.npz,E2_S02_A_FALL_STD_F_T010.csv,train,FALL_STD_F,2,2,0,medium_fast,scale1.01205_warp0.82204_off0_snr25.87,0.82204,1.01205,25.87,0,100|300,127,128,1,1.1385,True,use,
E2_S02_A_FALL_STD_F_T010__aug1_me_no.npz,E2_S02_A_FALL_STD_F_T010.csv,train,FALL_STD_F,2,2,1,medium_normal,scale0.96607_warp1.02454_off4_snr34.08,1.02454,0.96607,34.08,4,100|300,154,165,11,1.0949,False,pending,aug_onset_disagree(>5)
E3_S03_A_FALL_SIT_B_T005__aug1_la_no.npz,E3_S03_A_FALL_SIT_B_T005.csv,train,FALL_SIT_B,3,3,1,large_normal,scale1.22544_warp0.99295_off0_snr34.08,0.99295,1.22544,34.08,0,100|300,151,,,1.0706,False,pending,rise_not_found
E3_S03_A_FALL_SIT_B_T005__aug0_la_fa.npz,E3_S03_A_FALL_SIT_B_T005.csv,train,FALL_SIT_B,3,3,0,large_fast,scale1.23341_warp0.804_off0_snr33.85,0.804,1.23341,33.85,0,100|300,122,153,31,1.0713,False,pending,aug_onset_disagree(>10)
E2_S02_A_FALL_STD_F_T010__aug2_me_sl.npz,E2_S02_A_FALL_STD_F_T010.csv,train,FALL_STD_F,2,2,2,medium_slow,scale1.04615_warp1.26785_off53_snr27.45,1.26785,1.04615,27.45,53,100|300,144,144,0,1.0416,True,use,
E3_S03_A_FALL_SIT_B_T007__aug0_sm_fa.npz,E3_S03_A_FALL_SIT_B_T007.csv,train,FALL_SIT_B,3,3,0,small_fast,scale0.79764_warp0.81863_off0_snr29.47,0.81863,0.79764,29.47,0,100|300,113,,,1.0765,False,pending,rise_not_found
E3_S03_A_FALL_SIT_B_T007__aug1_sm_no.npz,E3_S03_A_FALL_SIT_B_T007.csv,train,FALL_SIT_B,3,3,1,small_normal,scale0.78209_warp1.04253_off8_snr30.79,1.04253,0.78209,30.79,8,100|300,136,,,1.0975,False,pending,rise_not_found
E3_S03_A_FALL_SIT_B_T005__aug2_la_sl.npz,E3_S03_A_FALL_SIT_B_T005.csv,train,FALL_SIT_B,3,3,2,large_slow,scale1.24851_warp1.2677_off53_snr28.36,1.2677,1.24851,28.36,53,100|300,140,,,1.0707,False,pending,rise_not_found
E3_S03_A_FALL_SIT_B_T008__aug0_me_fa.npz,E3_S03_A_FALL_SIT_B_T008.csv,train,FALL_SIT_B,3,3,0,medium_fast,scale0.9862_warp0.77683_off0_snr30.57,0.77683,0.9862,30.57,0,100|300,114,129,15,1.0502,False,pending,aug_onset_disagree(>10)
E3_S03_A_FALL_SIT_B_T007__aug2_sm_sl.npz,E3_S03_A_FALL_SIT_B_T007.csv,train,FALL_SIT_B,3,3,2,small_slow,scale0.88997_warp1.25915_off51_snr28.95,1.25915,0.88997,28.95,51,100|300,123,,,1.0516,False,pending,rise_not_found
E3_S03_A_FALL_SIT_B_T008__aug1_me_no.npz,E3_S03_A_FALL_SIT_B_T008.csv,train,FALL_SIT_B,3,3,1,medium_normal,scale1.0008_warp0.98485_off0_snr27.58,0.98485,1.0008,27.58,0,100|300,144,162,18,1.0937,False,pending,aug_onset_disagree(>5)
E3_S03_A_FALL_SIT_B_T008__aug2_me_sl.npz,E3_S03_A_FALL_SIT_B_T008.csv,train,FALL_SIT_B,3,3,2,medium_slow,scale1.04251_warp1.16693_off33_snr33.6,1.16693,1.04251,33.6,33,100|300,138,,,1.0503,False,pending,rise_not_found
E3_S03_A_FALL_SIT_B_T010__aug0_la_fa.npz,E3_S03_A_FALL_SIT_B_T010.csv,train,FALL_SIT_B,3,3,0,large_fast,scale1.10405_warp0.86245_off0_snr33.76,0.86245,1.10405,33.76,0,100|300,113,146,33,1.0488,False,pending,aug_onset_disagree(>10)
E3_S03_A_FALL_SIT_B_T010__aug1_la_no.npz,E3_S03_A_FALL_SIT_B_T010.csv,train,FALL_SIT_B,3,3,1,large_normal,scale1.22236_warp0.96691_off0_snr31.99,0.96691,1.22236,31.99,0,100|300,126,,,1.0905,False,pending,rise_not_found
E3_S03_A_FALL_SIT_B_T010__aug2_la_sl.npz,E3_S03_A_FALL_SIT_B_T010.csv,train,FALL_SIT_B,3,3,2,large_slow,scale1.20618_warp1.28878_off57_snr30.83,1.28878,1.20618,30.83,57,100|300,112,124,12,1.0625,False,pending,aug_onset_disagree(>10)
E3_S03_A_FALL_SIT_F_T002__aug2_sm_sl.npz,E3_S03_A_FALL_SIT_F_T002.csv,train,FALL_SIT_F,3,3,2,small_slow,scale0.84918_warp1.23095_off46_snr33.0,1.23095,0.84918,33.0,46,100|300,204,205,1,1.0683,True,use,
E3_S03_A_FALL_SIT_F_T002__aug1_sm_no.npz,E3_S03_A_FALL_SIT_F_T002.csv,train,FALL_SIT_F,3,3,1,small_normal,scale0.88133_warp1.00701_off1_snr25.64,1.00701,0.88133,25.64,1,100|300,203,200,-3,1.08,True,use,
E3_S03_A_FALL_SIT_F_T002__aug0_sm_fa.npz,E3_S03_A_FALL_SIT_F_T002.csv,train,FALL_SIT_F,3,3,0,small_fast,scale0.77226_warp0.75625_off0_snr28.54,0.75625,0.77226,28.54,0,100|300,153,153,0,1.056,True,use,
E3_S03_A_FALL_SIT_F_T003__aug0_me_fa.npz,E3_S03_A_FALL_SIT_F_T003.csv,train,FALL_SIT_F,3,3,0,medium_fast,scale0.99939_warp0.75649_off0_snr26.79,0.75649,0.99939,26.79,0,100|300,161,146,-15,1.0786,False,pending,aug_onset_disagree(>10)
E3_S03_A_FALL_SIT_F_T003__aug1_me_no.npz,E3_S03_A_FALL_SIT_F_T003.csv,train,FALL_SIT_F,3,3,1,medium_normal,scale1.02089_warp0.99373_off0_snr34.71,0.99373,1.02089,34.71,0,100|300,211,117,-94,1.0712,False,pending,aug_onset_disagree(>5)
E3_S03_A_FALL_SIT_F_T003__aug2_me_sl.npz,E3_S03_A_FALL_SIT_F_T003.csv,train,FALL_SIT_F,3,3,2,medium_slow,scale0.95567_warp1.18398_off36_snr34.15,1.18398,0.95567,34.15,36,100|300,216,,,1.0658,False,pending,rise_not_found
E3_S03_A_FALL_SIT_F_T006__aug0_la_fa.npz,E3_S03_A_FALL_SIT_F_T006.csv,train,FALL_SIT_F,3,3,0,large_fast,scale1.15761_warp0.86118_off0_snr31.83,0.86118,1.15761,31.83,0,100|300,147,149,2,1.0937,True,use,
E3_S03_A_FALL_SIT_F_T006__aug1_la_no.npz,E3_S03_A_FALL_SIT_F_T006.csv,train,FALL_SIT_F,3,3,1,large_normal,scale1.20816_warp0.99588_off0_snr30.7,0.99588,1.20816,30.7,0,100|300,170,170,0,1.1294,True,use,
E3_S03_A_FALL_SIT_F_T006__aug2_la_sl.npz,E3_S03_A_FALL_SIT_F_T006.csv,train,FALL_SIT_F,3,3,2,large_slow,scale1.29691_warp1.28103_off56_snr30.82,1.28103,1.29691,30.82,56,100|300,163,167,4,1.0601,True,use,
E3_S03_A_FALL_SIT_F_T009__aug0_sm_fa.npz,E3_S03_A_FALL_SIT_F_T009.csv,train,FALL_SIT_F,3,3,0,small_fast,scale0.89017_warp0.76907_off0_snr29.95,0.76907,0.89017,29.95,0,100|300,97,100,3,1.0954,True,use,
E3_S03_A_FALL_SIT_F_T009__aug1_sm_no.npz,E3_S03_A_FALL_SIT_F_T009.csv,train,FALL_SIT_F,3,3,1,small_normal,scale0.81574_warp1.00736_off1_snr28.06,1.00736,0.81574,28.06,1,100|300,126,194,68,1.1028,False,pending,aug_onset_disagree(>5)
E3_S03_A_FALL_SIT_F_T009__aug2_sm_sl.npz,E3_S03_A_FALL_SIT_F_T009.csv,train,FALL_SIT_F,3,3,2,small_slow,scale0.77294_warp1.21188_off42_snr27.64,1.21188,0.77294,27.64,42,100|300,111,114,3,1.0564,True,use,
E3_S03_A_FALL_STD_B_T001__aug1_me_no.npz,E3_S03_A_FALL_STD_B_T001.csv,train,FALL_STD_B,3,3,1,medium_normal,scale0.98717_warp0.95344_off0_snr30.12,0.95344,0.98717,30.12,0,100|300,183,139,-44,1.079,False,pending,aug_onset_disagree(>5)
E3_S03_A_FALL_STD_B_T001__aug0_me_fa.npz,E3_S03_A_FALL_STD_B_T001.csv,train,FALL_STD_B,3,3,0,medium_fast,scale0.99577_warp0.85978_off0_snr33.69,0.85978,0.99577,33.69,0,100|300,165,204,39,1.0535,False,pending,aug_onset_disagree(>10)
E3_S03_A_FALL_STD_B_T001__aug2_me_sl.npz,E3_S03_A_FALL_STD_B_T001.csv,train,FALL_STD_B,3,3,2,medium_slow,scale0.99212_warp1.15269_off30_snr27.38,1.15269,0.99212,27.38,30,100|300,191,243,52,1.0445,False,pending,aug_onset_disagree(>10)
E3_S03_A_FALL_STD_B_T002__aug0_la_fa.npz,E3_S03_A_FALL_STD_B_T002.csv,train,FALL_STD_B,3,3,0,large_fast,scale1.29497_warp0.80261_off0_snr30.27,0.80261,1.29497,30.27,0,100|300,136,,,1.0538,False,pending,rise_not_found
E3_S03_A_FALL_STD_B_T002__aug1_la_no.npz,E3_S03_A_FALL_STD_B_T002.csv,train,FALL_STD_B,3,3,1,large_normal,scale1.19061_warp0.96767_off0_snr25.24,0.96767,1.19061,25.24,0,100|300,164,,,1.0543,False,pending,rise_not_found
E3_S03_A_FALL_STD_B_T005__aug0_sm_fa.npz,E3_S03_A_FALL_STD_B_T005.csv,train,FALL_STD_B,3,3,0,small_fast,scale0.80789_warp0.86048_off0_snr29.39,0.86048,0.80789,29.39,0,100|300,90,,,1.0648,False,pending,rise_not_found
E3_S03_A_FALL_STD_B_T002__aug2_la_sl.npz,E3_S03_A_FALL_STD_B_T002.csv,train,FALL_STD_B,3,3,2,large_slow,scale1.15231_warp1.2555_off51_snr34.02,1.2555,1.15231,34.02,51,100|300,162,109,-53,1.0473,False,pending,aug_onset_disagree(>10)
E3_S03_A_FALL_STD_B_T005__aug2_sm_sl.npz,E3_S03_A_FALL_STD_B_T005.csv,train,FALL_STD_B,3,3,2,small_slow,scale0.8933_warp1.21836_off43_snr29.7,1.21836,0.8933,29.7,43,100|300,85,,,1.0601,False,pending,rise_not_found
E3_S03_A_FALL_STD_B_T005__aug1_sm_no.npz,E3_S03_A_FALL_STD_B_T005.csv,train,FALL_STD_B,3,3,1,small_normal,scale0.82284_warp0.96576_off0_snr27.54,0.96576,0.82284,27.54,0,100|300,101,101,0,1.0574,True,use,
E3_S03_A_FALL_STD_B_T010__aug0_me_fa.npz,E3_S03_A_FALL_STD_B_T010.csv,train,FALL_STD_B,3,3,0,medium_fast,scale1.03727_warp0.85602_off0_snr31.34,0.85602,1.03727,31.34,0,100|300,92,122,30,1.1148,False,pending,aug_onset_disagree(>10)
E3_S03_A_FALL_STD_B_T010__aug1_me_no.npz,E3_S03_A_FALL_STD_B_T010.csv,train,FALL_STD_B,3,3,1,medium_normal,scale1.03386_warp0.98709_off0_snr28.34,0.98709,1.03386,28.34,0,100|300,106,145,39,1.0521,False,pending,aug_onset_disagree(>5)
E3_S03_A_FALL_STD_B_T010__aug2_me_sl.npz,E3_S03_A_FALL_STD_B_T010.csv,train,FALL_STD_B,3,3,2,medium_slow,scale0.9814_warp1.12927_off25_snr25.59,1.12927,0.9814,25.59,25,100|300,97,109,12,1.0431,False,pending,aug_onset_disagree(>10)
E3_S03_A_FALL_STD_F_T001__aug0_la_fa.npz,E3_S03_A_FALL_STD_F_T001.csv,train,FALL_STD_F,3,3,0,large_fast,scale1.14448_warp0.88108_off0_snr30.62,0.88108,1.14448,30.62,0,100|300,130,132,2,1.0736,True,use,
E3_S03_A_FALL_STD_F_T001__aug1_la_no.npz,E3_S03_A_FALL_STD_F_T001.csv,train,FALL_STD_F,3,3,1,large_normal,scale1.15574_warp0.99565_off0_snr28.9,0.99565,1.15574,28.9,0,100|300,147,149,2,1.06,True,use,
E3_S03_A_FALL_STD_F_T001__aug2_la_sl.npz,E3_S03_A_FALL_STD_F_T001.csv,train,FALL_STD_F,3,3,2,large_slow,scale1.27443_warp1.26334_off52_snr27.81,1.26334,1.27443,27.81,52,100|300,135,140,5,1.0316,True,use,
E3_S03_A_FALL_STD_F_T006__aug0_sm_fa.npz,E3_S03_A_FALL_STD_F_T006.csv,train,FALL_STD_F,3,3,0,small_fast,scale0.83548_warp0.77038_off0_snr27.1,0.77038,0.83548,27.1,0,100|300,152,182,30,1.0405,False,pending,aug_onset_disagree(>10)
E3_S03_A_FALL_STD_F_T006__aug1_sm_no.npz,E3_S03_A_FALL_STD_F_T006.csv,train,FALL_STD_F,3,3,1,small_normal,scale0.77761_warp0.9827_off0_snr33.96,0.9827,0.77761,33.96,0,100|300,195,158,-37,1.0705,False,pending,aug_onset_disagree(>5)
E4_S01_A_FALL_SIT_B_T001__aug0_me_fa.npz,E4_S01_A_FALL_SIT_B_T001.csv,train,FALL_SIT_B,1,4,0,medium_fast,scale1.00514_warp0.84354_off0_snr33.35,0.84354,1.00514,33.35,0,100|300,88,100,12,1.0601,False,pending,aug_onset_disagree(>10)
E3_S03_A_FALL_STD_F_T006__aug2_sm_sl.npz,E3_S03_A_FALL_STD_F_T006.csv,train,FALL_STD_F,3,3,2,small_slow,scale0.7647_warp1.25887_off51_snr26.85,1.25887,0.7647,26.85,51,100|300,198,180,-18,1.0531,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_SIT_B_T001__aug1_me_no.npz,E4_S01_A_FALL_SIT_B_T001.csv,train,FALL_SIT_B,1,4,1,medium_normal,scale0.99764_warp0.96416_off0_snr34.15,0.96416,0.99764,34.15,0,100|300,101,121,20,1.087,False,pending,aug_onset_disagree(>5)
E4_S01_A_FALL_SIT_B_T001__aug2_me_sl.npz,E4_S01_A_FALL_SIT_B_T001.csv,train,FALL_SIT_B,1,4,2,medium_slow,scale1.01486_warp1.21928_off43_snr31.43,1.21928,1.01486,31.43,43,100|300,85,100,15,1.0557,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_SIT_B_T002__aug1_la_no.npz,E4_S01_A_FALL_SIT_B_T002.csv,train,FALL_SIT_B,1,4,1,large_normal,scale1.13942_warp1.00283_off0_snr33.65,1.00283,1.13942,33.65,0,100|300,133,171,38,1.0749,False,pending,aug_onset_disagree(>5)
E4_S01_A_FALL_SIT_B_T003__aug0_sm_fa.npz,E4_S01_A_FALL_SIT_B_T003.csv,train,FALL_SIT_B,1,4,0,small_fast,scale0.89631_warp0.85875_off0_snr29.53,0.85875,0.89631,29.53,0,100|300,101,122,21,1.057,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_SIT_B_T002__aug2_la_sl.npz,E4_S01_A_FALL_SIT_B_T002.csv,train,FALL_SIT_B,1,4,2,large_slow,scale1.12785_warp1.29329_off58_snr30.59,1.29329,1.12785,30.59,58,100|300,114,162,48,1.0694,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_SIT_B_T002__aug0_la_fa.npz,E4_S01_A_FALL_SIT_B_T002.csv,train,FALL_SIT_B,1,4,0,large_fast,scale1.21836_warp0.88595_off0_snr25.67,0.88595,1.21836,25.67,0,100|300,118,119,1,1.0544,True,use,
E4_S01_A_FALL_SIT_B_T003__aug1_sm_no.npz,E4_S01_A_FALL_SIT_B_T003.csv,train,FALL_SIT_B,1,4,1,small_normal,scale0.78585_warp0.95487_off0_snr29.36,0.95487,0.78585,29.36,0,100|300,112,137,25,1.0674,False,pending,aug_onset_disagree(>5)
E4_S01_A_FALL_SIT_B_T003__aug2_sm_sl.npz,E4_S01_A_FALL_SIT_B_T003.csv,train,FALL_SIT_B,1,4,2,small_slow,scale0.85687_warp1.26524_off53_snr27.9,1.26524,0.85687,27.9,53,100|300,96,128,32,1.04,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_SIT_B_T004__aug0_me_fa.npz,E4_S01_A_FALL_SIT_B_T004.csv,train,FALL_SIT_B,1,4,0,medium_fast,scale0.96846_warp0.84518_off0_snr26.88,0.84518,0.96846,26.88,0,100|300,90,124,34,1.0611,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_SIT_B_T005__aug0_la_fa.npz,E4_S01_A_FALL_SIT_B_T005.csv,train,FALL_SIT_B,1,4,0,large_fast,scale1.2043_warp0.89153_off0_snr25.28,0.89153,1.2043,25.28,0,100|300,103,130,27,1.0599,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_SIT_B_T004__aug2_me_sl.npz,E4_S01_A_FALL_SIT_B_T004.csv,train,FALL_SIT_B,1,4,2,medium_slow,scale0.99391_warp1.23929_off47_snr34.77,1.23929,0.99391,34.77,47,100|300,84,135,51,1.0821,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_SIT_B_T004__aug1_me_no.npz,E4_S01_A_FALL_SIT_B_T004.csv,train,FALL_SIT_B,1,4,1,medium_normal,scale0.9623_warp0.98548_off0_snr34.41,0.98548,0.9623,34.41,0,100|300,104,104,0,1.0819,True,use,
E4_S01_A_FALL_SIT_B_T005__aug2_la_sl.npz,E4_S01_A_FALL_SIT_B_T005.csv,train,FALL_SIT_B,1,4,2,large_slow,scale1.29781_warp1.24194_off48_snr26.52,1.24194,1.29781,26.52,48,100|300,96,127,31,1.0655,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_SIT_B_T006__aug1_sm_no.npz,E4_S01_A_FALL_SIT_B_T006.csv,train,FALL_SIT_B,1,4,1,small_normal,scale0.78388_warp1.04605_off9_snr29.99,1.04605,0.78388,29.99,9,100|300,123,157,34,1.0718,False,pending,aug_onset_disagree(>5)
E4_S01_A_FALL_SIT_B_T005__aug1_la_no.npz,E4_S01_A_FALL_SIT_B_T005.csv,train,FALL_SIT_B,1,4,1,large_normal,scale1.14537_warp1.03968_off7_snr28.09,1.03968,1.14537,28.09,7,100|300,113,153,40,1.0707,False,pending,aug_onset_disagree(>5)
E4_S01_A_FALL_SIT_B_T006__aug2_sm_sl.npz,E4_S01_A_FALL_SIT_B_T006.csv,train,FALL_SIT_B,1,4,2,small_slow,scale0.82651_warp1.24538_off49_snr25.36,1.24538,0.82651,25.36,49,100|300,108,154,46,1.0493,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_SIT_B_T006__aug0_sm_fa.npz,E4_S01_A_FALL_SIT_B_T006.csv,train,FALL_SIT_B,1,4,0,small_fast,scale0.7875_warp0.85058_off0_snr29.22,0.85058,0.7875,29.22,0,100|300,107,100,-7,1.0558,True,use,
E4_S01_A_FALL_SIT_B_T007__aug0_me_fa.npz,E4_S01_A_FALL_SIT_B_T007.csv,train,FALL_SIT_B,1,4,0,medium_fast,scale1.02192_warp0.76713_off0_snr32.81,0.76713,1.02192,32.81,0,100|300,109,109,0,1.0852,True,use,
E4_S01_A_FALL_SIT_B_T007__aug2_me_sl.npz,E4_S01_A_FALL_SIT_B_T007.csv,train,FALL_SIT_B,1,4,2,medium_slow,scale0.99517_warp1.14002_off28_snr26.1,1.14002,0.99517,26.1,28,100|300,135,136,1,1.0836,True,use,
E4_S01_A_FALL_SIT_B_T007__aug1_me_no.npz,E4_S01_A_FALL_SIT_B_T007.csv,train,FALL_SIT_B,1,4,1,medium_normal,scale1.04749_warp1.01746_off3_snr31.68,1.01746,1.04749,31.68,3,100|300,142,142,0,1.1048,True,use,
E4_S01_A_FALL_SIT_B_T008__aug1_la_no.npz,E4_S01_A_FALL_SIT_B_T008.csv,train,FALL_SIT_B,1,4,1,large_normal,scale1.19353_warp1.03107_off6_snr33.63,1.03107,1.19353,33.63,6,100|300,145,124,-21,1.0845,False,pending,aug_onset_disagree(>5)
E4_S01_A_FALL_SIT_B_T008__aug0_la_fa.npz,E4_S01_A_FALL_SIT_B_T008.csv,train,FALL_SIT_B,1,4,0,large_fast,scale1.18283_warp0.83499_off0_snr29.96,0.83499,1.18283,29.96,0,100|300,122,129,7,1.0862,True,use,
E4_S01_A_FALL_SIT_B_T008__aug2_la_sl.npz,E4_S01_A_FALL_SIT_B_T008.csv,train,FALL_SIT_B,1,4,2,large_slow,scale1.23144_warp1.19163_off38_snr29.37,1.19163,1.23144,29.37,38,100|300,137,142,5,1.0616,True,use,
E4_S01_A_FALL_SIT_F_T003__aug0_sm_fa.npz,E4_S01_A_FALL_SIT_F_T003.csv,train,FALL_SIT_F,1,4,0,small_fast,scale0.86772_warp0.75212_off0_snr26.88,0.75212,0.86772,26.88,0,100|300,79,124,45,1.1373,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_SIT_F_T003__aug1_sm_no.npz,E4_S01_A_FALL_SIT_F_T003.csv,train,FALL_SIT_F,1,4,1,small_normal,scale0.87898_warp1.00948_off1_snr33.47,1.00948,0.87898,33.47,1,100|300,105,107,2,1.0838,True,use,
E4_S01_A_FALL_SIT_F_T003__aug2_sm_sl.npz,E4_S01_A_FALL_SIT_F_T003.csv,train,FALL_SIT_F,1,4,2,small_slow,scale0.88739_warp1.1178_off23_snr29.07,1.1178,0.88739,29.07,23,100|300,94,117,23,1.0939,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_SIT_F_T005__aug0_me_fa.npz,E4_S01_A_FALL_SIT_F_T005.csv,train,FALL_SIT_F,1,4,0,medium_fast,scale1.01695_warp0.77152_off0_snr34.84,0.77152,1.01695,34.84,0,100|300,85,114,29,1.0896,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_SIT_F_T005__aug1_me_no.npz,E4_S01_A_FALL_SIT_F_T005.csv,train,FALL_SIT_F,1,4,1,medium_normal,scale1.01698_warp0.98034_off0_snr30.9,0.98034,1.01698,30.9,0,100|300,108,101,-7,1.0694,False,pending,aug_onset_disagree(>5)
E4_S01_A_FALL_SIT_F_T006__aug1_la_no.npz,E4_S01_A_FALL_SIT_F_T006.csv,train,FALL_SIT_F,1,4,1,large_normal,scale1.11166_warp0.98549_off0_snr32.77,0.98549,1.11166,32.77,0,100|300,132,127,-5,1.0714,True,use,
E4_S01_A_FALL_SIT_F_T006__aug0_la_fa.npz,E4_S01_A_FALL_SIT_F_T006.csv,train,FALL_SIT_F,1,4,0,large_fast,scale1.14102_warp0.81465_off0_snr26.58,0.81465,1.14102,26.58,0,100|300,109,127,18,1.0656,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_SIT_F_T005__aug2_me_sl.npz,E4_S01_A_FALL_SIT_F_T005.csv,train,FALL_SIT_F,1,4,2,medium_slow,scale0.96091_warp1.14261_off28_snr30.3,1.14261,0.96091,30.3,28,100|300,98,142,44,1.0865,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_SIT_F_T008__aug0_sm_fa.npz,E4_S01_A_FALL_SIT_F_T008.csv,train,FALL_SIT_F,1,4,0,small_fast,scale0.89_warp0.87039_off0_snr28.55,0.87039,0.89,28.55,0,100|300,127,156,29,1.0576,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_SIT_F_T006__aug2_la_sl.npz,E4_S01_A_FALL_SIT_F_T006.csv,train,FALL_SIT_F,1,4,2,large_slow,scale1.24963_warp1.13507_off27_snr26.36,1.13507,1.24963,26.36,27,100|300,125,178,53,1.081,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_SIT_F_T008__aug1_sm_no.npz,E4_S01_A_FALL_SIT_F_T008.csv,train,FALL_SIT_F,1,4,1,small_normal,scale0.82772_warp0.96459_off0_snr33.22,0.96459,0.82772,33.22,0,100|300,141,172,31,1.0781,False,pending,aug_onset_disagree(>5)
E4_S01_A_FALL_SIT_F_T008__aug2_sm_sl.npz,E4_S01_A_FALL_SIT_F_T008.csv,train,FALL_SIT_F,1,4,2,small_slow,scale0.81548_warp1.17066_off34_snr30.09,1.17066,0.81548,30.09,34,100|300,137,177,40,1.0713,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_SIT_F_T010__aug0_me_fa.npz,E4_S01_A_FALL_SIT_F_T010.csv,train,FALL_SIT_F,1,4,0,medium_fast,scale1.00776_warp0.81738_off0_snr31.46,0.81738,1.00776,31.46,0,100|300,134,125,-9,1.0562,True,use,
E4_S01_A_FALL_SIT_F_T010__aug2_me_sl.npz,E4_S01_A_FALL_SIT_F_T010.csv,train,FALL_SIT_F,1,4,2,medium_slow,scale1.02833_warp1.28839_off57_snr28.64,1.28839,1.02833,28.64,57,100|300,154,100,-54,1.0535,False,pending,aug_onset_disagree(>10)
E4_S01_A_FALL_SIT_F_T010__aug1_me_no.npz,E4_S01_A_FALL_SIT_F_T010.csv,train,FALL_SIT_F,1,4,1,medium_normal,scale0.99708_warp1.041_off8_snr26.55,1.041,0.99708,26.55,8,100|300,163,166,3,1.0688,True,use,
E4_S01_A_FALL_STD_B_T002__aug0_la_fa.npz,E4_S01_A_FALL_STD_B_T002.csv,train,FALL_STD_B,1,4,0,large_fast,scale1.12975_warp0.86339_off0_snr29.75,0.86339,1.12975,29.75,0,100|300,121,129,8,1.081,True,use,
E4_S01_A_FALL_STD_B_T002__aug1_la_no.npz,E4_S01_A_FALL_STD_B_T002.csv,train,FALL_STD_B,1,4,1,large_normal,scale1.22196_warp1.03171_off6_snr29.04,1.03171,1.22196,29.04,6,100|300,138,149,11,1.0483,False,pending,aug_onset_disagree(>5)
E4_S01_A_FALL_STD_B_T006__aug0_sm_fa.npz,E4_S01_A_FALL_STD_B_T006.csv,train,FALL_STD_B,1,4,0,small_fast,scale0.86575_warp0.85177_off0_snr26.54,0.85177,0.86575,26.54,0,100|300,138,128,-10,1.0648,True,use,
