manifest_id,manifest_version,filename,env,subject,activity,subtype,trial,split_id,split_assignment,split_source,split_unit,decision_scope,test_sealed,thresholds_decided_from,resampled_count,excluded,exclude_reason,search_mode,search_start_original,search_end_original,smooth_frames,k_mad,sustain_frames,param_set_id,onset_frame_original,onset_frame_clean,rise_frame_original,rise_frame_clean,peak_frame_original,peak_frame_clean,baseline_median,baseline_mad,baseline_iqr,baseline_p75,baseline_p90,baseline_noise_ratio,baseline_mad_ratio,rise_strength,rise_slope,slope_window,slope_edge_clipped,peak_distance,topk_spread,topk_multimodal,param_sensitivity_range,param_sensitivity_mad,confidence_ref,rise_outside_nominal,peak_outside_nominal,nominal_broad_delta,needs_review,needs_review_hard_reasons,needs_review_soft_reasons,review_priority,review_priority_reasons
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T002.csv,2,2,FALL_STD_F,FALL_STD_F,2,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,552,False,,nominal,190,350,5,2.5,5,k2.5_s5,229,129,229,129,236,136,0.12901,0.00783,0.01633,0.13614,0.15314,1.18701,0.06066,1.29724,0.06814,5,False,36,4,False,0.0,0.0,0.66607,False,False,0,False,,,high,has_hard_review
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T002.csv,2,2,FALL_STD_F,FALL_STD_F,2,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,552,False,,nominal,190,350,5,3.0,3,k3.0_s3,229,129,229,129,236,136,0.12901,0.00783,0.01633,0.13614,0.15314,1.18701,0.06066,1.29724,0.06814,5,False,36,4,False,0.0,0.0,0.66607,False,False,0,False,,,high,has_hard_review
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T002.csv,2,2,FALL_STD_F,FALL_STD_F,2,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,552,False,,nominal,190,350,5,3.0,5,k3.0_s5,229,129,229,129,236,136,0.12901,0.00783,0.01633,0.13614,0.15314,1.18701,0.06066,1.29724,0.06814,5,False,36,4,False,0.0,0.0,0.66607,False,False,0,False,,,high,has_hard_review
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T002.csv,2,2,FALL_STD_F,FALL_STD_F,2,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,552,False,,nominal,190,350,5,3.5,3,k3.5_s3,229,129,229,129,236,136,0.12901,0.00783,0.01633,0.13614,0.15314,1.18701,0.06066,1.29724,0.06814,5,False,36,4,False,0.0,0.0,0.66607,False,False,0,False,,,high,has_hard_review
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T002.csv,2,2,FALL_STD_F,FALL_STD_F,2,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,552,False,,nominal,190,350,5,3.5,5,k3.5_s5,229,129,229,129,236,136,0.12901,0.00783,0.01633,0.13614,0.15314,1.18701,0.06066,1.29724,0.06814,5,False,36,4,False,0.0,0.0,0.66607,False,False,0,False,,,high,has_hard_review
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T002.csv,2,2,FALL_STD_F,FALL_STD_F,2,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,552,False,,broad,180,400,5,2.5,3,k2.5_s3,184,,184,,236,136,0.12901,0.00783,0.01633,0.13614,0.15314,1.18701,0.06066,1.19821,0.01543,5,False,36,4,False,45.0,0.0,0.62322,True,False,-45,True,frame_mapping_failed;rise_in_beep_region;rise_too_early_original_lt_200,,high,has_hard_review
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T002.csv,2,2,FALL_STD_F,FALL_STD_F,2,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,552,False,,broad,180,400,5,2.5,5,k2.5_s5,229,129,229,129,236,136,0.12901,0.00783,0.01633,0.13614,0.15314,1.18701,0.06066,1.29724,0.06814,5,False,36,4,False,45.0,0.0,0.66607,False,False,0,False,,,high,has_hard_review
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T002.csv,2,2,FALL_STD_F,FALL_STD_F,2,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,552,False,,broad,180,400,5,3.0,3,k3.0_s3,229,129,229,129,236,136,0.12901,0.00783,0.01633,0.13614,0.15314,1.18701,0.06066,1.29724,0.06814,5,False,36,4,False,45.0,0.0,0.66607,False,False,0,False,,,high,has_hard_review
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T002.csv,2,2,FALL_STD_F,FALL_STD_F,2,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,552,False,,broad,180,400,5,3.0,5,k3.0_s5,229,129,229,129,236,136,0.12901,0.00783,0.01633,0.13614,0.15314,1.18701,0.06066,1.29724,0.06814,5,False,36,4,False,45.0,0.0,0.66607,False,False,0,False,,,high,has_hard_review
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T002.csv,2,2,FALL_STD_F,FALL_STD_F,2,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,552,False,,broad,180,400,5,3.5,3,k3.5_s3,229,129,229,129,236,136,0.12901,0.00783,0.01633,0.13614,0.15314,1.18701,0.06066,1.29724,0.06814,5,False,36,4,False,45.0,0.0,0.66607,False,False,0,False,,,high,has_hard_review
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T002.csv,2,2,FALL_STD_F,FALL_STD_F,2,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,552,False,,broad,180,400,5,3.5,5,k3.5_s5,229,129,229,129,236,136,0.12901,0.00783,0.01633,0.13614,0.15314,1.18701,0.06066,1.29724,0.06814,5,False,36,4,False,45.0,0.0,0.66607,False,False,0,False,,,high,has_hard_review
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T003.csv,2,2,FALL_STD_F,FALL_STD_F,3,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,552,False,,nominal,190,350,5,2.5,3,k2.5_s3,196,,196,,296,196,0.12524,0.00717,0.01568,0.13021,0.13639,1.08903,0.05723,1.18846,0.038,5,False,96,2,False,25.0,1.0,0.57774,False,False,0,True,frame_mapping_failed;rise_in_beep_region;rise_too_early_original_lt_200,,high,has_hard_review
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T003.csv,2,2,FALL_STD_F,FALL_STD_F,3,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,552,False,,nominal,190,350,5,2.5,5,k2.5_s5,220,120,220,120,296,196,0.12524,0.00717,0.01568,0.13021,0.13639,1.08903,0.05723,1.19087,0.07971,5,False,96,2,False,25.0,1.0,0.58904,False,False,0,False,,,high,has_hard_review
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T003.csv,2,2,FALL_STD_F,FALL_STD_F,3,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,552,False,,nominal,190,350,5,3.0,3,k3.0_s3,196,,196,,296,196,0.12524,0.00717,0.01568,0.13021,0.13639,1.08903,0.05723,1.18846,0.038,5,False,96,2,False,25.0,1.0,0.57774,False,False,0,True,frame_mapping_failed;rise_in_beep_region;rise_too_early_original_lt_200,,high,has_hard_review
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T003.csv,2,2,FALL_STD_F,FALL_STD_F,3,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,552,False,,nominal,190,350,5,3.0,5,k3.0_s5,220,120,220,120,296,196,0.12524,0.00717,0.01568,0.13021,0.13639,1.08903,0.05723,1.19087,0.07971,5,False,96,2,False,25.0,1.0,0.58904,False,False,0,False,,,high,has_hard_review
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T003.csv,2,2,FALL_STD_F,FALL_STD_F,3,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,552,False,,nominal,190,350,5,3.5,3,k3.5_s3,221,121,221,121,296,196,0.12524,0.00717,0.01568,0.13021,0.13639,1.08903,0.05723,1.27151,0.07971,5,False,96,2,False,25.0,1.0,0.61305,False,False,0,False,,,high,has_hard_review
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T003.csv,2,2,FALL_STD_F,FALL_STD_F,3,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,552,False,,nominal,190,350,5,3.5,5,k3.5_s5,221,121,221,121,296,196,0.12524,0.00717,0.01568,0.13021,0.13639,1.08903,0.05723,1.27151,0.07971,5,False,96,2,False,25.0,1.0,0.61305,False,False,0,False,,,high,has_hard_review
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T003.csv,2,2,FALL_STD_F,FALL_STD_F,3,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,552,False,,broad,180,400,5,2.5,3,k2.5_s3,196,,196,,296,196,0.12524,0.00717,0.01568,0.13021,0.13639,1.08903,0.05723,1.18846,0.038,5,False,96,2,False,25.0,1.0,0.57774,False,False,0,True,frame_mapping_failed;rise_in_beep_region;rise_too_early_original_lt_200,,high,has_hard_review
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T003.csv,2,2,FALL_STD_F,FALL_STD_F,3,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,552,False,,broad,180,400,5,2.5,5,k2.5_s5,220,120,220,120,296,196,0.12524,0.00717,0.01568,0.13021,0.13639,1.08903,0.05723,1.19087,0.07971,5,False,96,2,False,25.0,1.0,0.58904,False,False,0,False,,,high,has_hard_review
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T003.csv,2,2,FALL_STD_F,FALL_STD_F,3,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,552,False,,broad,180,400,5,3.0,3,k3.0_s3,196,,196,,296,196,0.12524,0.00717,0.01568,0.13021,0.13639,1.08903,0.05723,1.18846,0.038,5,False,96,2,False,25.0,1.0,0.57774,False,False,0,True,frame_mapping_failed;rise_in_beep_region;rise_too_early_original_lt_200,,high,has_hard_review
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T003.csv,2,2,FALL_STD_F,FALL_STD_F,3,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,552,False,,broad,180,400,5,3.0,5,k3.0_s5,220,120,220,120,296,196,0.12524,0.00717,0.01568,0.13021,0.13639,1.08903,0.05723,1.19087,0.07971,5,False,96,2,False,25.0,1.0,0.58904,False,False,0,False,,,high,has_hard_review
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T003.csv,2,2,FALL_STD_F,FALL_STD_F,3,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,552,False,,broad,180,400,5,3.5,3,k3.5_s3,221,121,221,121,296,196,0.12524,0.00717,0.01568,0.13021,0.13639,1.08903,0.05723,1.27151,0.07971,5,False,96,2,False,25.0,1.0,0.61305,False,False,0,False,,,high,has_hard_review
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T003.csv,2,2,FALL_STD_F,FALL_STD_F,3,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,552,False,,broad,180,400,5,3.5,5,k3.5_s5,221,121,221,121,296,196,0.12524,0.00717,0.01568,0.13021,0.13639,1.08903,0.05723,1.27151,0.07971,5,False,96,2,False,25.0,1.0,0.61305,False,False,0,False,,,high,has_hard_review
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T004.csv,2,2,FALL_STD_F,FALL_STD_F,4,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,551,False,,nominal,190,350,5,2.5,3,k2.5_s3,241,141,241,141,273,173,0.15666,0.00925,0.01827,0.16507,0.17655,1.12694,0.05904,1.15485,0.08692,5,False,73,2,False,1.0,0.0,0.59947,False,False,0,False,,,normal,
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T004.csv,2,2,FALL_STD_F,FALL_STD_F,4,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,551,False,,nominal,190,350,5,2.5,5,k2.5_s5,241,141,241,141,273,173,0.15666,0.00925,0.01827,0.16507,0.17655,1.12694,0.05904,1.15485,0.08692,5,False,73,45,True,1.0,0.0,0.55143,False,False,0,False,,,normal,
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T004.csv,2,2,FALL_STD_F,FALL_STD_F,4,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,551,False,,nominal,190,350,5,3.0,3,k3.0_s3,242,142,242,142,273,173,0.15666,0.00925,0.01827,0.16507,0.17655,1.12694,0.05904,1.24901,0.08032,5,False,73,2,False,1.0,0.0,0.62584,False,False,0,False,,,normal,
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T004.csv,2,2,FALL_STD_F,FALL_STD_F,4,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,551,False,,nominal,190,350,5,3.0,5,k3.0_s5,242,142,242,142,273,173,0.15666,0.00925,0.01827,0.16507,0.17655,1.12694,0.05904,1.24901,0.08032,5,False,73,45,True,1.0,0.0,0.5778,False,False,0,False,,,normal,
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T004.csv,2,2,FALL_STD_F,FALL_STD_F,4,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,551,False,,nominal,190,350,5,3.5,3,k3.5_s3,242,142,242,142,273,173,0.15666,0.00925,0.01827,0.16507,0.17655,1.12694,0.05904,1.24901,0.08032,5,False,73,2,False,1.0,0.0,0.62584,False,False,0,False,,,normal,
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T004.csv,2,2,FALL_STD_F,FALL_STD_F,4,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,551,False,,nominal,190,350,5,3.5,5,k3.5_s5,242,142,242,142,273,173,0.15666,0.00925,0.01827,0.16507,0.17655,1.12694,0.05904,1.24901,0.08032,5,False,73,45,True,1.0,0.0,0.5778,False,False,0,False,,,normal,
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T004.csv,2,2,FALL_STD_F,FALL_STD_F,4,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,551,False,,broad,180,400,5,2.5,3,k2.5_s3,241,141,241,141,273,173,0.15666,0.00925,0.01827,0.16507,0.17655,1.12694,0.05904,1.15485,0.08692,5,False,73,2,False,1.0,0.0,0.59947,False,False,0,False,,,normal,
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T004.csv,2,2,FALL_STD_F,FALL_STD_F,4,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,551,False,,broad,180,400,5,2.5,5,k2.5_s5,241,141,241,141,273,173,0.15666,0.00925,0.01827,0.16507,0.17655,1.12694,0.05904,1.15485,0.08692,5,False,73,45,True,1.0,0.0,0.55143,False,False,0,False,,,normal,
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T004.csv,2,2,FALL_STD_F,FALL_STD_F,4,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,551,False,,broad,180,400,5,3.0,3,k3.0_s3,242,142,242,142,273,173,0.15666,0.00925,0.01827,0.16507,0.17655,1.12694,0.05904,1.24901,0.08032,5,False,73,2,False,1.0,0.0,0.62584,False,False,0,False,,,normal,
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T004.csv,2,2,FALL_STD_F,FALL_STD_F,4,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,551,False,,broad,180,400,5,3.0,5,k3.0_s5,242,142,242,142,273,173,0.15666,0.00925,0.01827,0.16507,0.17655,1.12694,0.05904,1.24901,0.08032,5,False,73,45,True,1.0,0.0,0.5778,False,False,0,False,,,normal,
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T004.csv,2,2,FALL_STD_F,FALL_STD_F,4,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,551,False,,broad,180,400,5,3.5,3,k3.5_s3,242,142,242,142,273,173,0.15666,0.00925,0.01827,0.16507,0.17655,1.12694,0.05904,1.24901,0.08032,5,False,73,2,False,1.0,0.0,0.62584,False,False,0,False,,,normal,
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T004.csv,2,2,FALL_STD_F,FALL_STD_F,4,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,551,False,,broad,180,400,5,3.5,5,k3.5_s5,242,142,242,142,273,173,0.15666,0.00925,0.01827,0.16507,0.17655,1.12694,0.05904,1.24901,0.08032,5,False,73,45,True,1.0,0.0,0.5778,False,False,0,False,,,normal,
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T005.csv,2,2,FALL_STD_F,FALL_STD_F,5,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,552,False,,nominal,190,350,5,2.5,3,k2.5_s3,196,,196,,270,170,0.14713,0.0131,0.02535,0.15857,0.16451,1.11807,0.08901,1.27848,0.04694,5,False,70,2,False,1.0,0.0,0.63005,False,False,-14,True,frame_mapping_failed;rise_in_beep_region;rise_too_early_original_lt_200,,high,has_hard_review
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T005.csv,2,2,FALL_STD_F,FALL_STD_F,5,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,552,False,,nominal,190,350,5,2.5,5,k2.5_s5,196,,196,,270,170,0.14713,0.0131,0.02535,0.15857,0.16451,1.11807,0.08901,1.27848,0.04694,5,False,70,48,True,1.0,0.0,0.57866,False,False,-10,True,frame_mapping_failed;rise_in_beep_region;rise_too_early_original_lt_200,,high,has_hard_review
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T005.csv,2,2,FALL_STD_F,FALL_STD_F,5,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,552,False,,nominal,190,350,5,3.0,3,k3.0_s3,196,,196,,270,170,0.14713,0.0131,0.02535,0.15857,0.16451,1.11807,0.08901,1.27848,0.04694,5,False,70,2,False,1.0,0.0,0.63005,False,False,0,True,frame_mapping_failed;rise_in_beep_region;rise_too_early_original_lt_200,,high,has_hard_review
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T005.csv,2,2,FALL_STD_F,FALL_STD_F,5,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,552,False,,nominal,190,350,5,3.0,5,k3.0_s5,196,,196,,270,170,0.14713,0.0131,0.02535,0.15857,0.16451,1.11807,0.08901,1.27848,0.04694,5,False,70,48,True,1.0,0.0,0.57866,False,False,0,True,frame_mapping_failed;rise_in_beep_region;rise_too_early_original_lt_200,,high,has_hard_review
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T005.csv,2,2,FALL_STD_F,FALL_STD_F,5,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,552,False,,nominal,190,350,5,3.5,3,k3.5_s3,197,,197,,270,170,0.14713,0.0131,0.02535,0.15857,0.16451,1.11807,0.08901,1.4062,0.04694,5,False,70,2,False,1.0,0.0,0.66809,False,False,0,True,frame_mapping_failed;rise_in_beep_region;rise_too_early_original_lt_200,,high,has_hard_review
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T005.csv,2,2,FALL_STD_F,FALL_STD_F,5,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,552,False,,nominal,190,350,5,3.5,5,k3.5_s5,197,,197,,270,170,0.14713,0.0131,0.02535,0.15857,0.16451,1.11807,0.08901,1.4062,0.04694,5,False,70,2,False,1.0,0.0,0.66809,False,False,0,True,frame_mapping_failed;rise_in_beep_region;rise_too_early_original_lt_200,,high,has_hard_review
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T005.csv,2,2,FALL_STD_F,FALL_STD_F,5,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,552,False,,broad,180,400,5,2.5,3,k2.5_s3,182,,182,,270,170,0.14713,0.0131,0.02535,0.15857,0.16451,1.11807,0.08901,1.26412,0.01012,5,False,70,2,False,15.0,1.0,0.61644,True,False,-14,True,frame_mapping_failed;rise_in_beep_region;rise_too_early_original_lt_200,,high,has_hard_review
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T005.csv,2,2,FALL_STD_F,FALL_STD_F,5,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,552,False,,broad,180,400,5,2.5,5,k2.5_s5,186,,186,,270,170,0.14713,0.0131,0.02535,0.15857,0.16451,1.11807,0.08901,1.23639,0.00966,5,False,70,48,True,15.0,1.0,0.55667,True,False,-10,True,frame_mapping_failed;rise_in_beep_region;rise_too_early_original_lt_200,,high,has_hard_review
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T005.csv,2,2,FALL_STD_F,FALL_STD_F,5,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,552,False,,broad,180,400,5,3.0,3,k3.0_s3,196,,196,,270,170,0.14713,0.0131,0.02535,0.15857,0.16451,1.11807,0.08901,1.27848,0.04694,5,False,70,2,False,15.0,1.0,0.63005,False,False,0,True,frame_mapping_failed;rise_in_beep_region;rise_too_early_original_lt_200,,high,has_hard_review
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T005.csv,2,2,FALL_STD_F,FALL_STD_F,5,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,552,False,,broad,180,400,5,3.0,5,k3.0_s5,196,,196,,270,170,0.14713,0.0131,0.02535,0.15857,0.16451,1.11807,0.08901,1.27848,0.04694,5,False,70,48,True,15.0,1.0,0.57866,False,False,0,True,frame_mapping_failed;rise_in_beep_region;rise_too_early_original_lt_200,,high,has_hard_review
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T005.csv,2,2,FALL_STD_F,FALL_STD_F,5,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,552,False,,broad,180,400,5,3.5,3,k3.5_s3,197,,197,,270,170,0.14713,0.0131,0.02535,0.15857,0.16451,1.11807,0.08901,1.4062,0.04694,5,False,70,2,False,15.0,1.0,0.66809,False,False,0,True,frame_mapping_failed;rise_in_beep_region;rise_too_early_original_lt_200,,high,has_hard_review
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T005.csv,2,2,FALL_STD_F,FALL_STD_F,5,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,552,False,,broad,180,400,5,3.5,5,k3.5_s5,197,,197,,270,170,0.14713,0.0131,0.02535,0.15857,0.16451,1.11807,0.08901,1.4062,0.04694,5,False,70,2,False,15.0,1.0,0.66809,False,False,0,True,frame_mapping_failed;rise_in_beep_region;rise_too_early_original_lt_200,,high,has_hard_review
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T006.csv,2,2,FALL_STD_F,FALL_STD_F,6,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,553,False,,nominal,190,350,5,2.5,3,k2.5_s3,215,115,215,115,275,175,0.14965,0.00658,0.01346,0.15719,0.16873,1.12752,0.04395,1.17947,0.08726,5,False,75,2,False,0.0,0.0,0.60482,False,False,0,False,,,normal,
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T006.csv,2,2,FALL_STD_F,FALL_STD_F,6,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,553,False,,nominal,190,350,5,2.5,5,k2.5_s5,215,115,215,115,275,175,0.14965,0.00658,0.01346,0.15719,0.16873,1.12752,0.04395,1.17947,0.08726,5,False,75,2,False,0.0,0.0,0.60482,False,False,0,False,,,normal,
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T006.csv,2,2,FALL_STD_F,FALL_STD_F,6,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,553,False,,nominal,190,350,5,3.0,3,k3.0_s3,215,115,215,115,275,175,0.14965,0.00658,0.01346,0.15719,0.16873,1.12752,0.04395,1.17947,0.08726,5,False,75,2,False,0.0,0.0,0.60482,False,False,0,False,,,normal,
onset_probe_2026-06-05,probe_long_v1,E2_S02_A_FALL_STD_F_T006.csv,2,2,FALL_STD_F,FALL_STD_F,6,within_subject_seed42_val0.2_test0.2_pretrained6,train,split_safesignal_within_subject,filename,demo_primary_pretrained6,True,train+val,553,False,,nominal,190,350,5,3.0,5,k3.0_s5,215,115,215,115,275,175,0.14965,0.00658,0.01346,0.15719,0.16873,1.12752,0.04395,1.17947,0.08726,5,False,75,2,False,0.0,0.0,0.60482,False,False,0,False,,,normal,
